date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:16	338/338	---M-Z	200	added ('OK')	text/plain	date:Fri,%2010%20Jun%202016%2018:18:13%20GMT	http://www.nytimes.com/robots.txt		(from )
18:06:17	193771/193771	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:16%20GMT	http://www.nytimes.com/	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/index.html	(from )
18:06:17	15086/15086	---M--	200	added ('OK')	image/x-icon	date:Wed,%2023%20Jan%202013%2020:29:12%20GMT	https://static01.nyt.com/favicon.ico	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/favicon.ico	(from http://www.nytimes.com/)
18:06:17	3148/3148	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jul%202016%2014:44:41%20GMT	https://static01.nyt.com/images/icons/ios-ipad-144x144.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/icons/ios-ipad-144x144.png	(from http://www.nytimes.com/)
18:06:17	2440/2440	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jul%202016%2014:44:41%20GMT	https://static01.nyt.com/images/icons/ios-iphone-114x144.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/icons/ios-iphone-114x144.png	(from http://www.nytimes.com/)
18:06:18	1184/1184	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jul%202016%2014:44:25%20GMT	https://static01.nyt.com/images/icons/ios-default-homescreen-57x57.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/icons/ios-default-homescreen-57x57.png	(from http://www.nytimes.com/)
18:06:18	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:18%20GMT	http://www.nytimes.com/services/xml/rss/nyt/HomePage.xml	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/services/xml/rss/nyt/HomePage.4.delayed	(from http://www.nytimes.com/)
18:06:18	46921/46921	---M-Z	200	added ('OK')	text/xml	date:Sun,%2006%20Nov%202016%2016:59:54%20GMT	http://rss.nytimes.com/services/xml/rss/nyt/HomePage.xml	/home/macrico/Documents/HEAD/coding/nyt/rss.nytimes.com/services/xml/rss/nyt/HomePage.xml	(from http://www.nytimes.com/)
18:06:19	343579/343579	---M-Z	200	added ('OK')	text/html	etag:W/%2253e1b-t3LP9WKcekXLUSLSFb3OTA%22	http://mobile.nytimes.com/	/home/macrico/Documents/HEAD/coding/nyt/mobile.nytimes.com/index.html	(from http://www.nytimes.com/)
18:06:19	5222/5222	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Sep%202014%2023:40:57%20GMT	https://static01.nyt.com/images/icons/t_logo_291_black.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/icons/t_logo_291_black.png	(from http://www.nytimes.com/)
18:06:21	7434/7434	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202016%2017:06:20%20GMT	http://www.nytimes.com/homepage.nytimes.com/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/homepage.nytimes.com/index.7.delayed	(from http://www.nytimes.com/)
18:06:21	424647/424647	---M-Z	200	added ('OK')	text/css	date:Wed,%2002%20Nov%202016%2019:17:25%20GMT	https://a1.nyt.com/assets/homepage/20161102-144043/css/homepage/styles.css	/home/macrico/Documents/HEAD/coding/nyt/a1.nyt.com/assets/homepage/20161102-144043/css/homepage/styles.css	(from http://www.nytimes.com/)
18:06:22	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:21%20GMT	http://www.nytimes.com/POST	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/POST.9.delayed	(from http://www.nytimes.com/)
18:06:22	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:22%20GMT	http://www.nytimes.com/marketing/jobmarket/employercentral/postjob.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/marketing/jobmarket/employercentral/postjob.a.delayed	(from http://www.nytimes.com/)
18:06:24	117413/117413	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:24%20GMT	http://www.nytimes.com/section/jobs	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/jobs.html	(from http://www.nytimes.com/)
18:06:25	57887/57887	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2019:17:29%20GMT	https://a1.nyt.com/assets/homepage/20161102-144043/js/foundation/lib/framework.js	/home/macrico/Documents/HEAD/coding/nyt/a1.nyt.com/assets/homepage/20161102-144043/js/foundation/lib/framework.js	(from http://www.nytimes.com/)
18:06:25	291859/291859	---M-Z	200	added ('OK')	text/javascript	etag:%2214763c3d96f8b82fc9ba6e51ba199df6%22	https://cdn.optimizely.com/js/3338050995.js	/home/macrico/Documents/HEAD/coding/nyt/cdn.optimizely.com/js/3338050995.js	(from http://www.nytimes.com/)
18:06:25	1080/1080	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Sep%202014%2023:40:57%20GMT	https://static01.nyt.com/images/icons/icon-alert-12x12-a81817.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/icons/icon-alert-12x12-a81817.png	(from http://www.nytimes.com/)
18:06:26	11782/11782	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:25%20GMT	http://www.nytimes.com/content/help/site/ie9-support.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/content/help/site/ie9-support.html	(from http://www.nytimes.com/)
18:06:26	31418/31418	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2020:16:32%20GMT	http://www.nytimes.com/subscriptions/Multiproduct/lp3004.html?campaignId=4XUYF	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/subscriptions/Multiproduct/lp3004c7aa.html	(from http://www.nytimes.com/)
18:06:27	130338/130338	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:27%20GMT	http://www.nytimes.com/es/	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/es/index.html	(from http://www.nytimes.com/)
18:06:27	6309/6309	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Nov%202016%2019:17:25%20GMT	https://a1.nyt.com/assets/homepage/20161102-144043/images/foundation/logos/nyt-logo-379x64.svg	/home/macrico/Documents/HEAD/coding/nyt/a1.nyt.com/assets/homepage/20161102-144043/images/foundation/logos/nyt-logo-379x64.svg	(from http://www.nytimes.com/)
18:06:28	5476/5476	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202016%2019:17:25%20GMT	https://a1.nyt.com/assets/homepage/20161102-144043/images/foundation/logos/nyt-logo-379x64.png	/home/macrico/Documents/HEAD/coding/nyt/a1.nyt.com/assets/homepage/20161102-144043/images/foundation/logos/nyt-logo-379x64.png	(from http://www.nytimes.com/)
18:06:30	180787/180787	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:29%20GMT	http://www.nytimes.com/video	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/video.html	(from http://www.nytimes.com/)
18:06:31	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:30%20GMT	http://www.nytimes.com/pages/national/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/national/index.16.delayed	(from http://www.nytimes.com/)
18:06:32	291644/291644	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:28%20GMT	http://www.nytimes.com/pages/todayspaper/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/todayspaper/index.html	(from http://www.nytimes.com/)
18:06:32	132462/132462	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:32%20GMT	http://www.nytimes.com/section/us	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/us.html	(from http://www.nytimes.com/)
18:06:33	150521/150521	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:30%20GMT	http://www.nytimes.com/pages/world/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/world/index.html	(from http://www.nytimes.com/)
18:06:33	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:33%20GMT	http://www.nytimes.com/pages/nyregion/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/nyregion/index.19.delayed	(from http://www.nytimes.com/)
18:06:34	137435/137435	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:34%20GMT	http://www.nytimes.com/section/nyregion	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/nyregion.html	(from http://www.nytimes.com/)
18:06:35	166582/166582	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:32%20GMT	http://www.nytimes.com/pages/politics/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/politics/index.html	(from http://www.nytimes.com/)
18:06:36	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:35%20GMT	http://www.nytimes.com/pages/business/international/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/business/international/index.1c.delayed	(from http://www.nytimes.com/)
18:06:37	179284/179284	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:35%20GMT	http://www.nytimes.com/pages/business/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/business/index.html	(from http://www.nytimes.com/)
18:06:37	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:37%20GMT	http://www.nytimes.com/pages/opinion/international/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/opinion/international/index.1e.delayed	(from http://www.nytimes.com/)
18:06:38	227942/227942	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:36%20GMT	http://www.nytimes.com/pages/opinion/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/opinion/index.html	(from http://www.nytimes.com/)
18:06:38	152848/152848	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:38%20GMT	http://www.nytimes.com/section/science	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/science.html	(from http://www.nytimes.com/)
18:06:39	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:39%20GMT	http://www.nytimes.com/pages/health/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/health/index.21.delayed	(from http://www.nytimes.com/)
18:06:40	144849/144849	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:37%20GMT	http://www.nytimes.com/pages/technology/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/technology/index.html	(from http://www.nytimes.com/)
18:06:40	145217/145217	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:40%20GMT	http://www.nytimes.com/section/health	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/health.html	(from http://www.nytimes.com/)
18:06:43	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:40%20GMT	http://www.nytimes.com/pages/sports/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/sports/index.23.delayed	(from http://www.nytimes.com/)
18:06:44	156962/156962	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:44%20GMT	http://www.nytimes.com/section/sports	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/sports.html	(from http://www.nytimes.com/)
18:06:44	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:44%20GMT	http://www.nytimes.com/pages/sports/international/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/sports/international/index.25.delayed	(from http://www.nytimes.com/)
18:06:45	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:44%20GMT	http://www.nytimes.com/pages/arts/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/arts/index.26.delayed	(from http://www.nytimes.com/)
18:06:46	136188/136188	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:45%20GMT	http://www.nytimes.com/section/arts	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/arts.html	(from http://www.nytimes.com/)
18:06:48	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:47%20GMT	http://www.nytimes.com/pages/arts/international/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/arts/international/index.28.delayed	(from http://www.nytimes.com/)
18:06:48	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:48%20GMT	http://www.nytimes.com/pages/fashion/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/fashion/index.29.delayed	(from http://www.nytimes.com/)
18:06:50	160684/160684	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:49%20GMT	http://www.nytimes.com/section/fashion	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/fashion.html	(from http://www.nytimes.com/)
18:06:51	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:50%20GMT	http://www.nytimes.com/pages/style/international/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/style/international/index.2b.delayed	(from http://www.nytimes.com/)
18:06:52	38037/38037	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202016%2017:06:51%20GMT	http://www.nytimes.com/section/style	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/style.2c.delayed	(from http://www.nytimes.com/)
18:06:56	206682/206682	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:53%20GMT	http://www.nytimes.com/pages/dining/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/dining/index.html	(from http://www.nytimes.com/)
18:06:56	135029/135029	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:56%20GMT	http://www.nytimes.com/section/travel	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/travel.html	(from http://www.nytimes.com/)
18:06:58	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202016%2017:06:57%20GMT	http://www.nytimes.com/pages/magazine/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/magazine/index.30.delayed	(from http://www.nytimes.com/)
18:06:58	170289/170289	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:55%20GMT	http://www.nytimes.com/pages/dining/international/index.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/pages/dining/international/index.html	(from http://www.nytimes.com/)
18:06:58	130837/130837	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:58%20GMT	http://www.nytimes.com/section/magazine	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/magazine.html	(from http://www.nytimes.com/)
18:06:59	170242/170242	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:06:59%20GMT	http://www.nytimes.com/section/t-magazine	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/t-magazine.html	(from http://www.nytimes.com/)
18:07:00	180126/180126	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:00%20GMT	http://www.nytimes.com/section/realestate	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/section/realestate.html	(from http://www.nytimes.com/)
18:07:02	7434/7434	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202016%2017:07:00%20GMT	http://www.nytimes.com/GET	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/GET.34.delayed	(from http://www.nytimes.com/)
18:07:03	1476/1476	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Aug%202016%2021:47:19%20GMT	https://static01.nyt.com/newsgraphics/2015/02/25/election-navigation/assets/images/election-2016-logo.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/newsgraphics/2015/02/25/election-navigation/assets/images/election-2016-logo.png	(from http://www.nytimes.com/)
18:07:03	0/0	---M--	303	error ('See%20Other')	text/html	date:Sun,%2006%20Nov%202016%2017:07:03%20GMT	http://www.nytimes.com/2016/11/06/us/politics/hillary-clinton-donald-trump-campaign.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/hillary-clinton-donald-trump-campaign.36.delayed	(from http://www.nytimes.com/)
18:07:04	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2006%20Nov%202016%2017:07:03%20GMT	http://www.nytimes.com/glogin?URI=http%3A%2F%2Fwww.nytimes.com%2F2016%2F11%2F06%2Fus%2Fpolitics%2Fhillary-clinton-donald-trump-campaign.html%3F_r%3D0	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/glogin.371d1c.delayed	(from http://www.nytimes.com/)
18:07:05	207418/207418	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:04%20GMT	http://www.nytimes.com/2016/11/06/us/politics/hillary-clinton-donald-trump-campaign.html?_r=0	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/hillary-clinton-donald-trump-campaign2963.html	(from http://www.nytimes.com/)
18:07:06	160734/160734	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:05%20GMT	http://www.nytimes.com/2016/11/06/us/politics/donald-trump-rally.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/donald-trump-rally.html	(from http://www.nytimes.com/)
18:07:07	203708/203708	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:06%20GMT	http://www.nytimes.com/2016/11/06/us/politics/presidential-election.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/presidential-election.html	(from http://www.nytimes.com/)
18:07:08	102923/102923	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:07%20GMT	http://www.nytimes.com/2016/11/06/us/politics/hillary-clinton-white-house.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/hillary-clinton-white-house.html	(from http://www.nytimes.com/)
18:07:09	102923/102923	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:08%20GMT	http://www.nytimes.com/2016/11/06/us/politics/hillary-clinton-white-house.html?hp&target=comments	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/hillary-clinton-white-housea966.html	(from http://www.nytimes.com/)
18:07:09	93868/93868	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2001%20Mar%202012%2017:13:25%20GMT	https://static01.nyt.com/packages/js/multimedia/libs/jquery-1.7.1.min.js	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/packages/js/multimedia/libs/jquery-1.7.1.min.js	(from http://www.nytimes.com/)
18:07:09	30350/30350	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2003%20Dec%202015%2016:14:20%20GMT	https://static01.nyt.com/packages/js/multimedia/bundles/projects/2013/FadingSlideShow2.js	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/packages/js/multimedia/bundles/projects/2013/FadingSlideShow2.js	(from http://www.nytimes.com/)
18:07:11	114134/114134	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:09%20GMT	http://www.nytimes.com/2016/11/06/us/politics/latina-hotel-workers-harness-force-of-labor-and-of-politics-in-las-vegas.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/latina-hotel-workers-harness-force-of-labor-and-of-politics-in-las-vegas.html	(from http://www.nytimes.com/)
18:07:11	95548/95548	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:11%20GMT	http://www.nytimes.com/2016/11/06/us/politics/trump-clinton-turning-points.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/trump-clinton-turning-points.html	(from http://www.nytimes.com/)
18:07:12	7679/7679	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Nov%202016%2010:00:05%20GMT	https://static01.nyt.com/images/2016/11/03/nytnow/00xp-turningpoint14/00xp-turningpoint14-mediumFlexible177.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/03/nytnow/00xp-turningpoint14/00xp-turningpoint14-mediumFlexible177.jpg	(from http://www.nytimes.com/)
18:07:12	69442/69442	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:12%20GMT	http://www.nytimes.com/2016/11/03/us/politics/photos-2016-campaign.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/03/us/politics/photos-2016-campaign.html	(from http://www.nytimes.com/)
18:07:13	97667/97667	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:13%20GMT	http://www.nytimes.com/2016/11/06/us/politics/donald-trump-business-tax-records.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/donald-trump-business-tax-records.html	(from http://www.nytimes.com/)
18:07:14	129344/129344	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:13%20GMT	http://www.nytimes.com/2016/11/06/upshot/clinton-has-solid-lead-in-electoral-college-trumps-winning-map-is-unclear.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/upshot/clinton-has-solid-lead-in-electoral-college-trumps-winning-map-is-unclear.html	(from http://www.nytimes.com/)
18:07:14	98790/98790	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:14%20GMT	http://www.nytimes.com/2016/11/06/us/politics/senate-race-new-hampshire.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/senate-race-new-hampshire.html	(from http://www.nytimes.com/)
18:07:16	101962/101962	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:14%20GMT	http://www.nytimes.com/2016/11/06/us/politics/world-reaction-campaign.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/world-reaction-campaign.html	(from http://www.nytimes.com/)
18:07:16	68553/68553	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:16%20GMT	http://www.nytimes.com/2016/11/07/world/middleeast/us-backed-militia-opens-drive-on-isis-capital-in-syria.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/07/world/middleeast/us-backed-militia-opens-drive-on-isis-capital-in-syria.html	(from http://www.nytimes.com/)
18:07:18	73381/73381	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:16%20GMT	http://www.nytimes.com/2016/11/07/business/inquiry-in-emissions-scandal-widens-to-volkswagens-top-levels.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/07/business/inquiry-in-emissions-scandal-widens-to-volkswagens-top-levels.html	(from http://www.nytimes.com/)
18:07:19	3001/3001	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Nov%202016%2015:43:54%20GMT	https://static01.nyt.com/images/2016/11/07/business/07volkswagen1/07volkswagen1-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/07/business/07volkswagen1/07volkswagen1-thumbStandard.jpg	(from http://www.nytimes.com/)
18:07:21	93328/93328	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:19%20GMT	http://www.nytimes.com/2016/11/06/world/americas/mexico-immigrants.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/world/americas/mexico-immigrants.html	(from http://www.nytimes.com/)
18:07:21	8278/8278	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Nov%202016%2002:34:47%20GMT	https://static01.nyt.com/images/2016/11/06/world/06dreamers1/06dreamers1-mediumFlexible177.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/world/06dreamers1/06dreamers1-mediumFlexible177.jpg	(from http://www.nytimes.com/)
18:07:22	83945/83945	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:21%20GMT	http://www.nytimes.com/2016/11/06/giving/philanthropy-in-silicon-valley-big-bets-on-big-ideas.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/giving/philanthropy-in-silicon-valley-big-bets-on-big-ideas.html	(from http://www.nytimes.com/)
18:07:22	2681/2681	---M--	200	added ('OK')	image/gif	date:Sat,%2006%20Nov%202010%2006:01:27%20GMT	http://graphics8.nytimes.com/images/2010/11/06/nytfrontpage/fall-standard-time-clock/fall-standard-time-clock-thumbStandard.gif	/home/macrico/Documents/HEAD/coding/nyt/graphics8.nytimes.com/images/2010/11/06/nytfrontpage/fall-standard-time-clock/fall-standard-time-clock-thumbStandard.gif	(from http://www.nytimes.com/)
18:07:23	100196/100196	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:22%20GMT	http://www.nytimes.com/2016/11/06/us/politics/black-prosecutors.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/politics/black-prosecutors.html	(from http://www.nytimes.com/)
18:07:23	77091/77091	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:22%20GMT	http://www.nytimes.com/2016/11/06/us/south-carolina-man-linked-to-multiple-killings.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/us/south-carolina-man-linked-to-multiple-killings.html	(from http://www.nytimes.com/)
18:07:24	79467/79467	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:23%20GMT	http://www.nytimes.com/2016/11/06/sports/horse-racing/breeders-cup-classic-arrogate-california-chrome.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/sports/horse-racing/breeders-cup-classic-arrogate-california-chrome.html	(from http://www.nytimes.com/)
18:07:25	68945/68945	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:24%20GMT	http://www.nytimes.com/2016/11/04/homepage/new-york-times-open-access-election-2016.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/04/homepage/new-york-times-open-access-election-2016.html	(from http://www.nytimes.com/)
18:07:26	195283/195283	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202016%2017:07:25%20GMT	http://www.nytimes.com/video/the-daily-360	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/video/the-daily-360.html	(from http://www.nytimes.com/)
